Duration,Country,Device Type,Title,Duracion total,Start Time,clean_title,Season,Episode,Supplemental Video Type,genres,Original language,popularity,popularity_category
0:56:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Sellado con Chris (episodio 8),0:56:04,8/3/2024 17:04,Jugando con fuego: Sellado con Chris,6,8,SERIE,['Reality'],es,2.3043,Poco visto
0:01:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Recalculando (episodio 7),0:56:46,8/2/2024 16:26,La pareja perfecta: Recalculando,1,7,SERIE,['Horror'],es,0.1086,Poco visto
0:48:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: El amor es salvaje (episodio 6),0:48:43,8/2/2024 15:32,La pareja perfecta: El amor es salvaje,1,6,SERIE,['Horror'],es,0.1086,Poco visto
0:32:21,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Desprevenido (episodio 5),0:56:11,8/1/2024 20:05,La pareja perfecta: Desprevenido,1,5,SERIE,['Horror'],es,0.1086,Poco visto
0:23:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Desprevenido (episodio 5),0:56:11,8/1/2024 15:59,La pareja perfecta: Desprevenido,1,5,SERIE,['Horror'],es,0.1086,Poco visto
0:02:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Asuntos pendientes (episodio 4),0:51:36,8/1/2024 15:56,La pareja perfecta: Asuntos pendientes,1,4,SERIE,['Horror'],es,0.1086,Poco visto
0:48:47,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Asuntos pendientes (episodio 4),0:51:36,8/1/2024 0:57,La pareja perfecta: Asuntos pendientes,1,4,SERIE,['Horror'],es,0.1086,Poco visto
0:50:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Enciende la chispa (episodio 3),0:50:37,7/31/2024 23:59,La pareja perfecta: Enciende la chispa,1,3,SERIE,['Horror'],es,0.1086,Poco visto
1:02:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Todo tiene que ver con Chase (episodio 2),1:02:42,7/31/2024 21:55,La pareja perfecta: Todo tiene que ver con Chase,1,2,SERIE,['Horror'],es,0.1086,Poco visto
0:38:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Todo en nombre del amor (episodio 1),1:05:06,7/31/2024 21:15,La pareja perfecta: Todo en nombre del amor,1,1,SERIE,['Horror'],es,0.1086,Poco visto
0:07:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Todo en nombre del amor (episodio 1),1:05:06,7/31/2024 1:36,La pareja perfecta: Todo en nombre del amor,1,1,SERIE,['Horror'],es,0.1086,Poco visto
0:19:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 1: Todo en nombre del amor (episodio 1),1:05:06,7/31/2024 1:13,La pareja perfecta: Todo en nombre del amor,1,1,SERIE,['Horror'],es,0.1086,Poco visto
0:53:51,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Un 99.7 % de probabilidad de problemas (episodio 7),0:53:51,7/29/2024 23:24,Jugando con fuego: Un 99.7 % de probabilidad de problemas,6,7,SERIE,['Reality'],es,2.3043,Poco visto
0:14:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Reconectarse con sus raíces (episodio 6),0:50:33,7/29/2024 23:10,Jugando con fuego: Reconectarse con sus raíces,6,6,SERIE,['Reality'],es,2.3043,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Reconectarse con sus raíces (episodio 6),0:50:33,7/29/2024 16:07,Jugando con fuego: Reconectarse con sus raíces,6,6,SERIE,['Reality'],es,2.3043,Poco visto
0:36:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Reconectarse con sus raíces (episodio 6),0:50:33,7/28/2024 18:22,Jugando con fuego: Reconectarse con sus raíces,6,6,SERIE,['Reality'],es,2.3043,Poco visto
0:54:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Demari desilusiona (episodio 5),0:54:55,7/28/2024 17:26,Jugando con fuego: Demari desilusiona,6,5,SERIE,['Reality'],es,2.3043,Poco visto
0:45:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Esclavos del reloj (episodio 4),0:53:24,7/28/2024 16:32,Jugando con fuego: Esclavos del reloj,6,4,SERIE,['Reality'],es,2.3043,Poco visto
0:07:57,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Esclavos del reloj (episodio 4),0:53:24,7/27/2024 22:22,Jugando con fuego: Esclavos del reloj,6,4,SERIE,['Reality'],es,2.3043,Poco visto
0:21:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Denme lo mismo que a ella (episodio 3),0:51:23,7/27/2024 21:59,Jugando con fuego: Denme lo mismo que a ella,6,3,SERIE,['Reality'],es,2.3043,Poco visto
0:29:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Denme lo mismo que a ella (episodio 3),0:51:23,7/27/2024 20:55,Jugando con fuego: Denme lo mismo que a ella,6,3,SERIE,['Reality'],es,2.3043,Poco visto
0:21:47,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Clips y suscripción erótica (episodio 2),0:57:37,7/27/2024 20:34,Jugando con fuego: Clips y suscripción erótica,6,2,SERIE,['Reality'],es,2.3043,Poco visto
0:35:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Clips y suscripción erótica (episodio 2),0:57:37,7/27/2024 16:31,Jugando con fuego: Clips y suscripción erótica,6,2,SERIE,['Reality'],es,2.3043,Poco visto
0:07:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Lana Malvada (episodio 1),0:56:20,7/27/2024 16:23,Jugando con fuego: Lana Malvada,6,1,SERIE,['Reality'],es,2.3043,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El decamerón: Miniserie: Un bello lugar libre de enfermedad (episodio 1),0:00:02,7/27/2024 16:23,El decamerón,1,1,SERIE,"['Comedy', 'Drama']",en,10.2595,Moderadamente popular
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Lana Malvada (episodio 1),0:56:20,7/27/2024 3:41,Jugando con fuego: Lana Malvada,6,1,SERIE,['Reality'],es,2.3043,Poco visto
0:48:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 6: Lana Malvada (episodio 1),0:56:20,7/27/2024 2:43,Jugando con fuego: Lana Malvada,6,1,SERIE,['Reality'],es,2.3043,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Mi querida niña: Miniserie: Hannah (episodio 1),0:00:01,7/11/2024 22:24,Mi querida niña,1,1,SERIE,"['Crime', 'Drama', 'Mystery']",de,5.7189,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Vientre funcional: Temporada 1: Episodio 1 (episodio 1),0:00:01,7/11/2024 22:24,Vientre funcional,1,1,SERIE,,,,
0:44:47,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: A la luz (episodio 8),1:07:00,6/30/2024 21:43,Bridgerton: A la luz,3,8,SERIE,['Drama'],en,135.4639,Muy popular
0:22:13,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: A la luz (episodio 8),1:07:00,6/30/2024 20:58,Bridgerton: A la luz,3,8,SERIE,['Drama'],en,135.4639,Muy popular
0:12:12,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: De la mano (episodio 7),0:57:29,6/30/2024 20:45,Bridgerton: De la mano,3,7,SERIE,['Drama'],en,135.4639,Muy popular
0:45:17,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: De la mano (episodio 7),0:57:29,6/29/2024 21:26,Bridgerton: De la mano,3,7,SERIE,['Drama'],en,135.4639,Muy popular
0:57:27,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: Seduciendo a Mr. Bridgerton (episodio 6),1:04:34,6/29/2024 15:27,Bridgerton: Seduciendo a Mr. Bridgerton,3,6,SERIE,['Drama'],en,135.4639,Muy popular
0:07:07,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Bridgerton: Temporada 3: Seduciendo a Mr. Bridgerton (episodio 6),1:04:34,6/29/2024 3:41,Bridgerton: Seduciendo a Mr. Bridgerton,3,6,SERIE,['Drama'],en,135.4639,Muy popular
0:54:08,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,"Bridgerton: Temporada 3: Tic, tac (episodio 5)",0:54:08,6/17/2024 3:01,"Bridgerton: Tic, tac",3,5,SERIE,['Drama'],en,135.4639,Muy popular
0:46:06,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Ni una más: Miniserie: Blood or Tears (episodio 8),0:46:06,6/11/2024 15:59,Ni una más,1,8,SERIE,['Drama'],es,7.1763,Poco visto
0:00:04,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Ni una más: Miniserie: How to Hunt a Sexual Predator (episodio 7),0:42:01,6/11/2024 15:59,Ni una más,1,7,SERIE,['Drama'],es,7.1763,Poco visto
0:21:29,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,Ni una más: Miniserie: How to Hunt a Sexual Predator (episodio 7),0:42:01,6/11/2024 0:26,Ni una más,1,7,SERIE,['Drama'],es,7.1763,Poco visto
0:20:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: How to Hunt a Sexual Predator (episodio 7),0:42:01,6/10/2024 23:54,Ni una más,1,7,SERIE,['Drama'],es,7.1763,Poco visto
0:45:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: Berta (episodio 6),0:45:24,6/9/2024 23:30,Ni una más,1,6,SERIE,['Drama'],es,7.1763,Poco visto
0:44:31,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: 8M (episodio 5),0:44:31,6/9/2024 22:33,Ni una más,1,5,SERIE,['Drama'],es,7.1763,Poco visto
0:45:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: A**hole Baby (episodio 4),0:45:44,6/9/2024 21:21,Ni una más,1,4,SERIE,['Drama'],es,7.1763,Poco visto
0:41:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Ni una más: Miniserie: I Do Believe You, Sister (episodio 3)",0:41:27,6/9/2024 20:37,Ni una más,1,3,SERIE,['Drama'],es,7.1763,Poco visto
0:35:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: Ground Zero (episodio 2),0:40:51,6/9/2024 19:17,Ni una más,1,2,SERIE,['Drama'],es,7.1763,Poco visto
0:05:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: Ground Zero (episodio 2),0:40:51,6/9/2024 17:21,Ni una más,1,2,SERIE,['Drama'],es,7.1763,Poco visto
0:38:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ni una más: Miniserie: Piloto (episodio 1),0:38:53,6/9/2024 15:57,Ni una más,1,1,SERIE,['Drama'],es,7.1763,Poco visto
0:06:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Sweet Tooth: Temporada 2: En cautiverio (episodio 1),0:06:46,6/8/2024 14:37,Sweet Tooth: En cautiverio,2,1,SERIE,"['Drama', 'Sci-Fi & Fantasy']",en,19.9508,Moderadamente popular
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Eric: Miniserie: Episodio 1 (episodio 1),0:00:04,6/1/2024 15:42,Eric,1,1,SERIE,"['Drama', 'Mystery']",en,10.9184,Moderadamente popular
0:00:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Outlander: Temporada 1: Castillo Leoch (episodio 2),0:00:07,5/27/2024 23:57,Outlander: Castillo Leoch,1,2,SERIE,"['Drama', 'Sci-Fi & Fantasy']",en,121.5114,Muy popular
1:01:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Outlander: Temporada 1: Sassenach (episodio 1),1:01:09,5/26/2024 23:23,Outlander: Sassenach,1,1,SERIE,"['Drama', 'Sci-Fi & Fantasy']",en,121.5114,Muy popular
0:51:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 3: Amigos desde siempre (episodio 4),0:51:12,5/19/2024 20:07,Bridgerton: Amigos desde siempre,3,4,SERIE,['Drama'],en,135.4639,Muy popular
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 3: Amigos desde siempre (episodio 4),0:51:12,5/18/2024 2:52,Bridgerton: Amigos desde siempre,3,4,SERIE,['Drama'],en,135.4639,Muy popular
0:51:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 3: Fuerzas de la naturaleza (episodio 3),0:51:08,5/18/2024 2:00,Bridgerton: Fuerzas de la naturaleza,3,3,SERIE,['Drama'],en,135.4639,Muy popular
0:47:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 3: Bajo la luz de la luna (episodio 2),0:47:54,5/17/2024 0:04,Bridgerton: Bajo la luz de la luna,3,2,SERIE,['Drama'],en,135.4639,Muy popular
0:53:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 3: Fuera de las sombras (episodio 1),0:53:14,5/16/2024 23:00,Bridgerton: Fuera de las sombras,3,1,SERIE,['Drama'],en,135.4639,Muy popular
0:38:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Gracias, ¿el siguiente?: Temporada 1: #Suplente (episodio 5)",0:38:36,5/14/2024 0:04,"Gracias, ¿el siguiente?: #Suplente",1,5,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:01:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Gracias, ¿el siguiente?: Temporada 1: #Estancados (episodio 4)",0:36:56,5/14/2024 0:02,"Gracias, ¿el siguiente?: #Estancados",1,4,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:35:01,AR (Argentina),Apple iPad Pro 11 4th Gen Wi-Fi iPad,"Gracias, ¿el siguiente?: Temporada 1: #Estancados (episodio 4)",0:36:56,5/13/2024 0:57,"Gracias, ¿el siguiente?: #Estancados",1,4,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:41:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Gracias, ¿el siguiente?: Temporada 1: #Ghosting (episodio 3)",0:41:34,5/12/2024 23:16,"Gracias, ¿el siguiente?: #Ghosting",1,3,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:32:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Gracias, ¿el siguiente?: Temporada 1: #BombardeoDeAmor (episodio 2)",0:32:46,5/12/2024 21:46,"Gracias, ¿el siguiente?: #BombardeoDeAmor",1,2,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:39:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Gracias, ¿el siguiente?: Temporada 1: #EsComplicado (episodio 1)",0:39:16,5/12/2024 20:06,"Gracias, ¿el siguiente?: #EsComplicado",1,1,SERIE,"['Drama', 'Comedy']",tr,3.2514,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 1: Diamante de primera (episodio 1),0:00:02,5/5/2024 15:30,Bridgerton: Diamante de primera,1,1,SERIE,['Drama'],en,135.4639,Muy popular
0:29:21,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 7 (episodio 7),0:29:21,5/2/2024 0:31,Bebé reno,1,7,SERIE,['Drama'],en,5.5888,Poco visto
0:31:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 6 (episodio 6),0:31:52,4/30/2024 1:11,Bebé reno,1,6,SERIE,['Drama'],en,5.5888,Poco visto
0:25:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 5 (episodio 5),0:25:46,4/30/2024 0:00,Bebé reno,1,5,SERIE,['Drama'],en,5.5888,Poco visto
0:42:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 4 (episodio 4),0:42:52,4/29/2024 23:14,Bebé reno,1,4,SERIE,['Drama'],en,5.5888,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 4 (episodio 4),0:42:52,4/29/2024 1:58,Bebé reno,1,4,SERIE,['Drama'],en,5.5888,Poco visto
0:36:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 3 (episodio 3),0:36:10,4/29/2024 1:22,Bebé reno,1,3,SERIE,['Drama'],en,5.5888,Poco visto
0:25:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 2 (episodio 2),0:25:33,4/28/2024 20:15,Bebé reno,1,2,SERIE,['Drama'],en,5.5888,Poco visto
0:29:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 1 (episodio 1),0:29:59,4/28/2024 19:45,Bebé reno,1,1,SERIE,['Drama'],en,5.5888,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bebé reno: Miniserie: Episodio 1 (episodio 1),0:29:59,4/28/2024 19:44,Bebé reno,1,1,SERIE,['Drama'],en,5.5888,Poco visto
0:44:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Angeline (episodio 6),0:44:01,4/23/2024 0:29,Aprendiendo a vivir: Angeline,1,6,SERIE,['Drama'],es,0.1454,Poco visto
0:27:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Pollo de basurero (episodio 5),0:48:55,4/22/2024 23:56,Aprendiendo a vivir: Pollo de basurero,1,5,SERIE,['Drama'],es,0.1454,Poco visto
0:57:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El Pájaro Loco se va de campamento,0:57:19,4/21/2024 0:19,El Pájaro Loco se va de campamento,,,FILM,"['Family', 'Comedy', 'Animation']",en,2.6722,Poco visto
0:41:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Todo ya: Temporada 1: Episodio 1 (episodio 1),0:41:01,4/18/2024 22:43,Todo ya,1,1,SERIE,,,0.6093,Poco visto
0:21:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Pollo de basurero (episodio 5),0:48:55,4/17/2024 1:05,Aprendiendo a vivir: Pollo de basurero,1,5,SERIE,['Drama'],es,0.1454,Poco visto
0:09:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Largo de aquí (episodio 4),0:46:35,4/15/2024 23:53,Aprendiendo a vivir: Largo de aquí,1,4,SERIE,['Drama'],es,0.1454,Poco visto
0:37:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Largo de aquí (episodio 4),0:46:35,4/15/2024 22:19,Aprendiendo a vivir: Largo de aquí,1,4,SERIE,['Drama'],es,0.1454,Poco visto
0:18:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Genial (episodio 3),0:48:50,4/15/2024 22:01,Aprendiendo a vivir: Genial,1,3,SERIE,['Drama'],es,0.1454,Poco visto
0:30:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Genial (episodio 3),0:48:50,4/15/2024 16:00,Aprendiendo a vivir: Genial,1,3,SERIE,['Drama'],es,0.1454,Poco visto
0:49:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Tetas renacentistas (episodio 2),0:49:17,4/14/2024 21:39,Aprendiendo a vivir: Tetas renacentistas,1,2,SERIE,['Drama'],es,0.1454,Poco visto
0:49:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Aprendiendo a vivir: Temporada 1: Perra del mapa (episodio 1),0:49:43,4/14/2024 20:48,Aprendiendo a vivir: Perra del mapa,1,1,SERIE,['Drama'],es,0.1454,Poco visto
1:33:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pared con pared,1:33:44,4/14/2024 16:28,Pared con pared,,,FILM,"['Romance', 'Comedy']",es,1.322,Poco visto
0:02:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Entre tierras: Temporada 1: Episodio 3 (episodio 3),0:03:41,4/13/2024 20:04,Entre tierras,1,3,SERIE,['Drama'],es,12.7499,Moderadamente popular
0:01:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Entre tierras: Temporada 1: Episodio 3 (episodio 3),0:03:41,4/13/2024 17:04,Entre tierras,1,3,SERIE,['Drama'],es,12.7499,Moderadamente popular
0:47:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Entre tierras: Temporada 1: Episodio 2 (episodio 2),0:47:59,4/13/2024 16:08,Entre tierras,1,2,SERIE,['Drama'],es,12.7499,Moderadamente popular
0:52:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Entre tierras: Temporada 1: Episodio 1 (episodio 1),0:52:56,4/8/2024 23:56,Entre tierras,1,1,SERIE,['Drama'],es,12.7499,Moderadamente popular
0:11:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 10 minutos de presente y 1 minuto de recuerdo (episodio 10),0:11:28,4/4/2024 0:19,El tiempo que te doy: 10 minutos de presente y 1 minuto de recuerdo,1,10,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 9 minutos de presente y 2 minutos de recuerdo (episodio 9),0:11:32,4/4/2024 0:02,El tiempo que te doy: 9 minutos de presente y 2 minutos de recuerdo,1,9,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 8 minutos de presente y 3 minutos de recuerdo (episodio 8),0:11:27,4/3/2024 23:47,El tiempo que te doy: 8 minutos de presente y 3 minutos de recuerdo,1,8,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 7 minutos de presente y 4 minutos de recuerdo (episodio 7),0:11:22,4/2/2024 23:22,El tiempo que te doy: 7 minutos de presente y 4 minutos de recuerdo,1,7,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 6 minutos de presente y 5 minutos de recuerdo (episodio 6),0:11:26,4/2/2024 23:10,El tiempo que te doy: 6 minutos de presente y 5 minutos de recuerdo,1,6,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 5 minutos de presente y 6 minutos de recuerdo (episodio 5),0:11:24,4/2/2024 22:59,El tiempo que te doy: 5 minutos de presente y 6 minutos de recuerdo,1,5,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 4 minutos de presente y 7 minutos de recuerdo (episodio 4),0:11:23,4/2/2024 22:47,El tiempo que te doy: 4 minutos de presente y 7 minutos de recuerdo,1,4,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 3 minutos de presente y 8 minutos de recuerdo (episodio 3),0:11:24,4/2/2024 22:36,El tiempo que te doy: 3 minutos de presente y 8 minutos de recuerdo,1,3,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:11:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El tiempo que te doy: Temporada 1: 2 minutos de presente y 9 minutos de recuerdo (episodio 2),0:11:34,4/2/2024 22:24,El tiempo que te doy: 2 minutos de presente y 9 minutos de recuerdo,1,2,SERIE,"['Comedy', 'Drama']",es,0.9047,Poco visto
0:31:12,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Machos alfa: Temporada 1: Heteroflexibles sensibles (episodio 5),1:02:30,3/17/2024 4:03,Machos alfa: Heteroflexibles sensibles,1,5,SERIE,['Comedy'],es,15.0534,Moderadamente popular
